item,label
10001668067491481701_benign_benign.pcap,benign_benign
10001680276219930550_malware_infiltration.pcap,malware_infiltration
10001697909576349742_malware_dos.pcap,malware_dos
10001711463697944510_benign_benign.pcap,benign_benign
10001731484593408144_malware_port-scan.pcap,malware_port-scan
1000174334573918120_benign_benign.pcap,benign_benign
10001761606024114419_benign_benign.pcap,benign_benign
10001823133192079922_benign_benign.pcap,benign_benign
10001853600869220607_benign_benign.pcap,benign_benign
10001903171968331215_benign_benign.pcap,benign_benign
10001980901469890352_malware_ddos.pcap,malware_ddos
10001994462267733381_malware_port-scan.pcap,malware_port-scan
10001994526357277988_malware_dos.pcap,malware_dos
10002028808426209792_malware_infiltration.pcap,malware_infiltration
10002036272375817197_benign_benign.pcap,benign_benign
10002047779412448528_malware_infiltration.pcap,malware_infiltration
10002115333455062621_malware_infiltration.pcap,malware_infiltration
10002122174378797735_malware_infiltration.pcap,malware_infiltration
10002180542919023404_malware_dos.pcap,malware_dos
10002248177280877309_malware_port-scan.pcap,malware_port-scan
10002276129426954705_malware_port-scan.pcap,malware_port-scan
10002284225537319518_benign_benign.pcap,benign_benign
10002359798410102577_malware_infiltration.pcap,malware_infiltration
10002376073155148377_benign_benign.pcap,benign_benign
1000238205050209515_benign_benign.pcap,benign_benign
10002389799161097014_malware_port-scan.pcap,malware_port-scan
10002407496363678829_malware_port-scan.pcap,malware_port-scan
1000243759838159459_benign_benign.pcap,benign_benign
10002449958110321264_malware_port-scan.pcap,malware_port-scan
10002451888209856770_malware_dos.pcap,malware_dos
10002454847753088532_benign_benign.pcap,benign_benign
10002455230204849642_benign_benign.pcap,benign_benign
1000249244831275257_malware_port-scan.pcap,malware_port-scan
10002556106465548740_malware_port-scan.pcap,malware_port-scan
10002658506919792975_benign_benign.pcap,benign_benign
10002733676858965490_malware_dos.pcap,malware_dos
10002738857017355777_malware_infiltration.pcap,malware_infiltration
10002742111757377736_malware_port-scan.pcap,malware_port-scan
10002844287524345627_malware_ddos.pcap,malware_ddos
10002879147610626563_malware_port-scan.pcap,malware_port-scan
10002915849233014567_malware_ddos.pcap,malware_ddos
1000292884135879480_malware_port-scan.pcap,malware_port-scan
10002979592340380150_benign_benign.pcap,benign_benign
10003004419543523840_benign_benign.pcap,benign_benign
10003051370841646536_benign_benign.pcap,benign_benign
10003072151092159522_malware_port-scan.pcap,malware_port-scan
10003080296550960824_malware_infiltration.pcap,malware_infiltration
10003163732626640974_malware_port-scan.pcap,malware_port-scan
10003164718443494468_benign_benign.pcap,benign_benign
10003189130249120103_benign_benign.pcap,benign_benign
10003204654766508015_benign_benign.pcap,benign_benign
10003273864404254938_malware_port-scan.pcap,malware_port-scan
10003281169976275894_benign_benign.pcap,benign_benign
10003362248779221315_malware_ddos.pcap,malware_ddos
10003371910634059702_benign_benign.pcap,benign_benign
10003373544477901517_malware_ddos.pcap,malware_ddos
10003379083968896571_malware_port-scan.pcap,malware_port-scan
10003452551270374481_malware_dos.pcap,malware_dos
10003453659040762360_benign_benign.pcap,benign_benign
10003478841233602472_benign_benign.pcap,benign_benign
10003505353976707679_malware_ftp-patator.pcap,malware_ftp-patator
10003546818554817727_benign_benign.pcap,benign_benign
10003547800943797832_benign_benign.pcap,benign_benign
10003553562594395430_benign_benign.pcap,benign_benign
10003561695152538761_benign_benign.pcap,benign_benign
10003641024758351920_benign_benign.pcap,benign_benign
10003705342763918129_benign_benign.pcap,benign_benign
10003756501742447897_malware_infiltration.pcap,malware_infiltration
10003775001074025759_benign_benign.pcap,benign_benign
10003793746467518769_benign_benign.pcap,benign_benign
10003795232205576174_malware_infiltration.pcap,malware_infiltration
10003828248861358898_malware_port-scan.pcap,malware_port-scan
10003854831850594866_malware_port-scan.pcap,malware_port-scan
10003874407861236832_benign_benign.pcap,benign_benign
10003876245792524542_malware_port-scan.pcap,malware_port-scan
10003908691217081763_benign_benign.pcap,benign_benign
10003914572105453260_benign_benign.pcap,benign_benign
10003918826235117101_malware_infiltration.pcap,malware_infiltration
10003995275921178902_malware_port-scan.pcap,malware_port-scan
10004084470728999719_malware_ddos.pcap,malware_ddos
10004176347504279580_malware_port-scan.pcap,malware_port-scan
10004184244163480249_benign_benign.pcap,benign_benign
10004296616113577002_benign_benign.pcap,benign_benign
10004319763438270625_malware_dos.pcap,malware_dos
10004333141680479644_malware_port-scan.pcap,malware_port-scan
10004345762294650514_malware_port-scan.pcap,malware_port-scan
10004347702512770078_benign_benign.pcap,benign_benign
10004359129762885710_malware_dos.pcap,malware_dos
1000436702144411161_benign_benign.pcap,benign_benign
10004370226742229781_benign_benign.pcap,benign_benign
10004380675554303366_benign_benign.pcap,benign_benign
1000446182926817743_malware_port-scan.pcap,malware_port-scan
10004472976126290726_malware_ddos.pcap,malware_ddos
10004538327679095012_benign_benign.pcap,benign_benign
10004577847346925386_malware_ddos.pcap,malware_ddos
10004582631101513107_malware_ddos.pcap,malware_ddos
10004610090104267560_benign_benign.pcap,benign_benign
10004678226481376071_benign_benign.pcap,benign_benign
10004700771552865198_malware_infiltration.pcap,malware_infiltration
10004702257726154837_malware_ddos.pcap,malware_ddos
10004706836972654303_benign_benign.pcap,benign_benign
10004801301374165214_benign_benign.pcap,benign_benign
10004826855904279310_malware_port-scan.pcap,malware_port-scan
10004859218739061803_malware_port-scan.pcap,malware_port-scan
10004859947970876845_malware_ddos.pcap,malware_ddos
10004864123856565355_malware_ddos.pcap,malware_ddos
10004891890069126421_benign_benign.pcap,benign_benign
10004901485516213459_benign_benign.pcap,benign_benign
10004987304155779382_malware_ddos.pcap,malware_ddos
10005071877468518951_malware_port-scan.pcap,malware_port-scan
10005096678326708790_malware_infiltration.pcap,malware_infiltration
10005169012760687517_malware_infiltration.pcap,malware_infiltration
10005201869609611858_malware_infiltration.pcap,malware_infiltration
10005265832037254244_malware_port-scan.pcap,malware_port-scan
10005267506162170183_benign_benign.pcap,benign_benign
10005301390962723753_benign_benign.pcap,benign_benign
10005316569941645062_malware_dos.pcap,malware_dos
10005328208240319541_malware_ddos.pcap,malware_ddos
10005333612542405708_malware_dos.pcap,malware_dos
10005339590612769226_malware_dos.pcap,malware_dos
10005341403985028384_malware_port-scan.pcap,malware_port-scan
1000537085701252648_malware_port-scan.pcap,malware_port-scan
10005376034548429273_malware_port-scan.pcap,malware_port-scan
10005467877215276777_malware_port-scan.pcap,malware_port-scan
100055071731153151_benign_benign.pcap,benign_benign
10005520159036651483_benign_benign.pcap,benign_benign
1000552240116787961_benign_benign.pcap,benign_benign
10005567618805458492_malware_port-scan.pcap,malware_port-scan
10005667316710237938_malware_port-scan.pcap,malware_port-scan
1000572285573705066_benign_benign.pcap,benign_benign
10005753778643702495_benign_benign.pcap,benign_benign
10005757837583503594_malware_port-scan.pcap,malware_port-scan
10005761321315959568_benign_benign.pcap,benign_benign
10005820033924875953_benign_benign.pcap,benign_benign
10005829244110300210_malware_ddos.pcap,malware_ddos
10005861599729558739_benign_benign.pcap,benign_benign
10005892835053771376_benign_benign.pcap,benign_benign
10005902912553370499_malware_infiltration.pcap,malware_infiltration
10005965420521251637_malware_ssh-patator.pcap,malware_ssh-patator
10005965773716594788_malware_infiltration.pcap,malware_infiltration
10006010003852275735_malware_dos.pcap,malware_dos
10006089436662156237_benign_benign.pcap,benign_benign
10006111533303896490_malware_port-scan.pcap,malware_port-scan
10006118050157907985_malware_infiltration.pcap,malware_infiltration
10006125910030100861_malware_dos.pcap,malware_dos
10006127293762189281_malware_port-scan.pcap,malware_port-scan
10006176630522885801_malware_port-scan.pcap,malware_port-scan
10006254220929080520_malware_port-scan.pcap,malware_port-scan
10006303095631442477_malware_port-scan.pcap,malware_port-scan
10006310391828510589_benign_benign.pcap,benign_benign
10006341848001900654_malware_ddos.pcap,malware_ddos
10006371892573519603_benign_benign.pcap,benign_benign
10006442839467572285_malware_port-scan.pcap,malware_port-scan
10006451662188668048_malware_port-scan.pcap,malware_port-scan
10006455229467072802_malware_port-scan.pcap,malware_port-scan
10006469517181701480_malware_port-scan.pcap,malware_port-scan
10006478771947837926_malware_port-scan.pcap,malware_port-scan
10006556001722104000_benign_benign.pcap,benign_benign
10006563599759216157_malware_port-scan.pcap,malware_port-scan
10006597787789106200_malware_infiltration.pcap,malware_infiltration
10006631767745966747_malware_ddos.pcap,malware_ddos
10006639679372497000_malware_port-scan.pcap,malware_port-scan
10006682206556637115_malware_port-scan.pcap,malware_port-scan
10006708841443344823_malware_dos.pcap,malware_dos
10006726972769733564_benign_benign.pcap,benign_benign
10006727000290044403_benign_benign.pcap,benign_benign
10006749131731544155_malware_port-scan.pcap,malware_port-scan
10006781160127643544_benign_benign.pcap,benign_benign
10006800514365439490_malware_port-scan.pcap,malware_port-scan
1000680645187399974_malware_port-scan.pcap,malware_port-scan
10006848345259980180_benign_benign.pcap,benign_benign
1000690508265500877_benign_benign.pcap,benign_benign
10006914643429671363_benign_benign.pcap,benign_benign
10006919913898811383_malware_ddos.pcap,malware_ddos
10006960023400588735_malware_dos.pcap,malware_dos
10006970877710914550_benign_benign.pcap,benign_benign
10007015405524594980_malware_port-scan.pcap,malware_port-scan
10007050759567472356_benign_benign.pcap,benign_benign
10007065328509655749_malware_port-scan.pcap,malware_port-scan
10007066408624565908_malware_port-scan.pcap,malware_port-scan
1000709465250256949_benign_benign.pcap,benign_benign
10007097433576575048_benign_benign.pcap,benign_benign
10007130964882270952_malware_infiltration.pcap,malware_infiltration
10007138662829878052_benign_benign.pcap,benign_benign
10007155892014186287_benign_benign.pcap,benign_benign
1000717142325472105_benign_benign.pcap,benign_benign
10007181885772853893_malware_infiltration.pcap,malware_infiltration
10007185551881919090_malware_port-scan.pcap,malware_port-scan
1000720057067076257_benign_benign.pcap,benign_benign
10007230721085449676_benign_benign.pcap,benign_benign
10007230963366095403_malware_dos.pcap,malware_dos
1000724905453489166_benign_benign.pcap,benign_benign
10007260091723900033_benign_benign.pcap,benign_benign
10007283099440466414_malware_port-scan.pcap,malware_port-scan
10007293653882994170_malware_infiltration.pcap,malware_infiltration
10007343055377424342_malware_port-scan.pcap,malware_port-scan
10007346425439037268_malware_port-scan.pcap,malware_port-scan
10007358002409950538_malware_port-scan.pcap,malware_port-scan
10007360119661228719_malware_ddos.pcap,malware_ddos
10007380627758120308_malware_infiltration.pcap,malware_infiltration
10007413747610083814_malware_infiltration.pcap,malware_infiltration
10007476185659577993_benign_benign.pcap,benign_benign
10007493312950150607_benign_benign.pcap,benign_benign
10007573949319651390_benign_benign.pcap,benign_benign
1000757581631312678_malware_ddos.pcap,malware_ddos
10007595356487331593_malware_port-scan.pcap,malware_port-scan
10007615733461486626_malware_port-scan.pcap,malware_port-scan
10007615799733175269_benign_benign.pcap,benign_benign
10007638510377968726_benign_benign.pcap,benign_benign
10007685654101270365_malware_ddos.pcap,malware_ddos
10007693742824600698_malware_dos.pcap,malware_dos
10007739615520709692_benign_benign.pcap,benign_benign
10007742993390932016_benign_benign.pcap,benign_benign
10007762884964450371_benign_benign.pcap,benign_benign
10007780040949566946_malware_port-scan.pcap,malware_port-scan
10007783274482564874_malware_port-scan.pcap,malware_port-scan
1000778457743613331_benign_benign.pcap,benign_benign
10007786520297724326_malware_port-scan.pcap,malware_port-scan
10007799389955813373_malware_port-scan.pcap,malware_port-scan
10007811761965535337_malware_port-scan.pcap,malware_port-scan
10007816315256861468_malware_port-scan.pcap,malware_port-scan
10007831785163512836_malware_infiltration.pcap,malware_infiltration
10007852664498395319_benign_benign.pcap,benign_benign
10007891874161266691_malware_port-scan.pcap,malware_port-scan
10007919096209031048_benign_benign.pcap,benign_benign
10007996182745047746_malware_port-scan.pcap,malware_port-scan
10008010387420133263_malware_port-scan.pcap,malware_port-scan
10008020437984337039_benign_benign.pcap,benign_benign
10008022587219491623_benign_benign.pcap,benign_benign
10008059455318274067_benign_benign.pcap,benign_benign
10008081193579624999_benign_benign.pcap,benign_benign
10008126812587411885_malware_port-scan.pcap,malware_port-scan
10008132353959564281_malware_infiltration.pcap,malware_infiltration
10008168971303968947_malware_infiltration.pcap,malware_infiltration
10008197776204499524_benign_benign.pcap,benign_benign
10008232996714830475_malware_dos.pcap,malware_dos
10008233456579739913_benign_benign.pcap,benign_benign
10008281524201752233_benign_benign.pcap,benign_benign
10008329292584340471_benign_benign.pcap,benign_benign
10008354016319961993_benign_benign.pcap,benign_benign
10008404076280860452_malware_infiltration.pcap,malware_infiltration
10008491068246302034_malware_ddos.pcap,malware_ddos
1000854238178003969_malware_infiltration.pcap,malware_infiltration
10008635766413756193_benign_benign.pcap,benign_benign
10008661400723137427_malware_port-scan.pcap,malware_port-scan
10008720535576088522_malware_infiltration.pcap,malware_infiltration
10008761589734840231_benign_benign.pcap,benign_benign
10008772485835948776_malware_ddos.pcap,malware_ddos
1000884693360261531_malware_port-scan.pcap,malware_port-scan
10008858707877273432_benign_benign.pcap,benign_benign
10008883953982694120_benign_benign.pcap,benign_benign
10008981574462291645_benign_benign.pcap,benign_benign
10008988535563412483_benign_benign.pcap,benign_benign
10008999497149958867_benign_benign.pcap,benign_benign
10009017124144808707_malware_infiltration.pcap,malware_infiltration
10009047703336347419_benign_benign.pcap,benign_benign
10009061998573933791_benign_benign.pcap,benign_benign
10009073813390712510_malware_infiltration.pcap,malware_infiltration
10009079662536502107_malware_infiltration.pcap,malware_infiltration
1000909390262496798_malware_ftp-patator.pcap,malware_ftp-patator
10009120094208956147_malware_infiltration.pcap,malware_infiltration
1000916133366444555_benign_benign.pcap,benign_benign
10009194228352152875_malware_port-scan.pcap,malware_port-scan
10009221980419441199_malware_port-scan.pcap,malware_port-scan
10009277459960444839_malware_infiltration.pcap,malware_infiltration
1000936273718123450_malware_infiltration.pcap,malware_infiltration
10009366547105663030_benign_benign.pcap,benign_benign
10009462434460903177_benign_benign.pcap,benign_benign
10009465768391048588_malware_infiltration.pcap,malware_infiltration
10009484072715821815_benign_benign.pcap,benign_benign
10009494657548070664_malware_port-scan.pcap,malware_port-scan
10009508235434148410_malware_ddos.pcap,malware_ddos
10009557498757208236_malware_port-scan.pcap,malware_port-scan
10009584761667345488_benign_benign.pcap,benign_benign
10009586169475337049_malware_infiltration.pcap,malware_infiltration
10009600606318912721_malware_infiltration.pcap,malware_infiltration
10009704317238749820_benign_benign.pcap,benign_benign
10009713432054861070_benign_benign.pcap,benign_benign
10009743421861231075_benign_benign.pcap,benign_benign
10009743467671939358_malware_ssh-patator.pcap,malware_ssh-patator
10009781097177836176_malware_infiltration.pcap,malware_infiltration
10009833646308450256_benign_benign.pcap,benign_benign
10009884367387626570_benign_benign.pcap,benign_benign
10009918547458189252_malware_port-scan.pcap,malware_port-scan
10009961338485555053_benign_benign.pcap,benign_benign
10010010370265631165_malware_infiltration.pcap,malware_infiltration
10010072560579567339_malware_infiltration.pcap,malware_infiltration
10010123949041283172_malware_port-scan.pcap,malware_port-scan
10010170842597461751_benign_benign.pcap,benign_benign
1001019023759904731_malware_ddos.pcap,malware_ddos
10010273644710482189_benign_benign.pcap,benign_benign
10010278502467203323_malware_ftp-patator.pcap,malware_ftp-patator
10010278784249610305_benign_benign.pcap,benign_benign
10010299671504392319_malware_infiltration.pcap,malware_infiltration
10010317426153204594_malware_infiltration.pcap,malware_infiltration
10010319354108002024_malware_infiltration.pcap,malware_infiltration
10010333228975222072_malware_ddos.pcap,malware_ddos
10010341749121779655_malware_infiltration.pcap,malware_infiltration
10010369581279294458_benign_benign.pcap,benign_benign
10010386461230319039_benign_benign.pcap,benign_benign
10010407835354929426_malware_ddos.pcap,malware_ddos
10010428642021335537_malware_port-scan.pcap,malware_port-scan
10010443261062665934_benign_benign.pcap,benign_benign
10010456272393164844_malware_dos.pcap,malware_dos
10010499068449774319_malware_port-scan.pcap,malware_port-scan
10010512001981769224_malware_port-scan.pcap,malware_port-scan
10010517019296763194_benign_benign.pcap,benign_benign
10010549663287799022_benign_benign.pcap,benign_benign
10010587431686746627_malware_port-scan.pcap,malware_port-scan
10010601545217946033_benign_benign.pcap,benign_benign
10010632496716825773_malware_infiltration.pcap,malware_infiltration
10010645416557501572_malware_infiltration.pcap,malware_infiltration
10010669599193894341_malware_infiltration.pcap,malware_infiltration
10010670583826553688_benign_benign.pcap,benign_benign
10010708253653457582_benign_benign.pcap,benign_benign
1001072817866722889_malware_port-scan.pcap,malware_port-scan
10010738179610750865_malware_port-scan.pcap,malware_port-scan
10010782553464799156_benign_benign.pcap,benign_benign
10010788151152229007_benign_benign.pcap,benign_benign
10010854492842659364_malware_port-scan.pcap,malware_port-scan
10010886940026193597_malware_port-scan.pcap,malware_port-scan
10010924188513603671_benign_benign.pcap,benign_benign
10010926599083323222_benign_benign.pcap,benign_benign
10010945611245093451_malware_port-scan.pcap,malware_port-scan
10010947032958620947_malware_ddos.pcap,malware_ddos
10010947294105470003_benign_benign.pcap,benign_benign
10010994262291491788_malware_port-scan.pcap,malware_port-scan
1001107906518249991_benign_benign.pcap,benign_benign
10011093682545366449_malware_port-scan.pcap,malware_port-scan
10011095545583741808_malware_port-scan.pcap,malware_port-scan
10011106803106153619_benign_benign.pcap,benign_benign
10011129908842165640_malware_port-scan.pcap,malware_port-scan
10011138959484084727_benign_benign.pcap,benign_benign
1001114356209164587_benign_benign.pcap,benign_benign
10011181391033199289_malware_infiltration.pcap,malware_infiltration
10011194922734863383_benign_benign.pcap,benign_benign
10011400581222399964_benign_benign.pcap,benign_benign
1001145481054012699_malware_infiltration.pcap,malware_infiltration
10011480034146150415_benign_benign.pcap,benign_benign
10011535814776135365_malware_ddos.pcap,malware_ddos
10011648930228724774_benign_benign.pcap,benign_benign
10011649521666971853_benign_benign.pcap,benign_benign
10011659177713310346_malware_port-scan.pcap,malware_port-scan
10011728840602208415_benign_benign.pcap,benign_benign
10011760339917725406_benign_benign.pcap,benign_benign
10011910457554771220_benign_benign.pcap,benign_benign
10012004684252299990_benign_benign.pcap,benign_benign
10012074035912212826_benign_benign.pcap,benign_benign
10012103123466352708_benign_benign.pcap,benign_benign
10012110526288569174_malware_port-scan.pcap,malware_port-scan
10012114024235405892_benign_benign.pcap,benign_benign
10012125733289198027_malware_port-scan.pcap,malware_port-scan
10012150177885852905_malware_ddos.pcap,malware_ddos
10012159970361198737_benign_benign.pcap,benign_benign
10012192319547570709_malware_infiltration.pcap,malware_infiltration
10012292317336753738_benign_benign.pcap,benign_benign
10012305272984661402_benign_benign.pcap,benign_benign
10012394163876409346_benign_benign.pcap,benign_benign
10012437296558353791_malware_infiltration.pcap,malware_infiltration
10012446214767419368_benign_benign.pcap,benign_benign
10012497521927870820_malware_infiltration.pcap,malware_infiltration
10012530532523713982_malware_port-scan.pcap,malware_port-scan
10012572440224797761_malware_infiltration.pcap,malware_infiltration
10012577589943491532_benign_benign.pcap,benign_benign
10012594154476979317_benign_benign.pcap,benign_benign
10012620705586005739_malware_infiltration.pcap,malware_infiltration
10012621397230772224_malware_ddos.pcap,malware_ddos
10012650150144732286_malware_port-scan.pcap,malware_port-scan
100126714951975471_malware_port-scan.pcap,malware_port-scan
10012718070149739862_benign_benign.pcap,benign_benign
10012731790829737838_malware_web-attack.pcap,malware_web-attack
10012749431703942205_benign_benign.pcap,benign_benign
10012804857245322492_benign_benign.pcap,benign_benign
10012863659389803552_malware_infiltration.pcap,malware_infiltration
1001291270083251489_benign_benign.pcap,benign_benign
10012931416945329011_malware_dos.pcap,malware_dos
10013042666832246333_malware_port-scan.pcap,malware_port-scan
10013094814317203919_malware_ddos.pcap,malware_ddos
10013116664785353243_malware_infiltration.pcap,malware_infiltration
10013121981938559363_malware_infiltration.pcap,malware_infiltration
10013152147115697908_benign_benign.pcap,benign_benign
1001317008876063273_benign_benign.pcap,benign_benign
100131772078139879_benign_benign.pcap,benign_benign
10013209457943114446_malware_port-scan.pcap,malware_port-scan
10013274767629129324_benign_benign.pcap,benign_benign
10013290811903649029_malware_port-scan.pcap,malware_port-scan
10013301557915054652_malware_ddos.pcap,malware_ddos
10013340075968667368_benign_benign.pcap,benign_benign
10013397625866910823_malware_ddos.pcap,malware_ddos
10013412106743775510_malware_ddos.pcap,malware_ddos
10013414484809636280_malware_dos.pcap,malware_dos
10013420270297295252_benign_benign.pcap,benign_benign
10013503455711088733_malware_port-scan.pcap,malware_port-scan
10013543762572982469_malware_port-scan.pcap,malware_port-scan
10013589729742500193_malware_port-scan.pcap,malware_port-scan
10013591987102752746_malware_port-scan.pcap,malware_port-scan
10013615516776119396_benign_benign.pcap,benign_benign
10013627013684535349_malware_dos.pcap,malware_dos
10013636353758963820_malware_ssh-patator.pcap,malware_ssh-patator
10013691020115546920_benign_benign.pcap,benign_benign
1001369749307266959_malware_port-scan.pcap,malware_port-scan
10013718123040493686_malware_infiltration.pcap,malware_infiltration
10013742285655941016_malware_port-scan.pcap,malware_port-scan
10013743553965169823_malware_infiltration.pcap,malware_infiltration
10013744692977027824_malware_ddos.pcap,malware_ddos
10013817853345347446_malware_ddos.pcap,malware_ddos
10013871428778178582_benign_benign.pcap,benign_benign
10013897087256326312_malware_port-scan.pcap,malware_port-scan
10013938180163294449_malware_dos.pcap,malware_dos
10013974237608479064_malware_port-scan.pcap,malware_port-scan
10014041714657219689_benign_benign.pcap,benign_benign
10014070288005957964_malware_infiltration.pcap,malware_infiltration
10014094539906761990_malware_port-scan.pcap,malware_port-scan
10014100537013578443_benign_benign.pcap,benign_benign
10014104822413800493_benign_benign.pcap,benign_benign
10014143206998568871_malware_ssh-patator.pcap,malware_ssh-patator
10014157756745154640_malware_port-scan.pcap,malware_port-scan
10014205693526349714_benign_benign.pcap,benign_benign
10014269314744024173_malware_dos.pcap,malware_dos
10014279432173620819_benign_benign.pcap,benign_benign
10014464867658345278_benign_benign.pcap,benign_benign
10014489417380308803_benign_benign.pcap,benign_benign
1001449789265182222_malware_infiltration.pcap,malware_infiltration
10014521201891352789_benign_benign.pcap,benign_benign
10014555482728493457_benign_benign.pcap,benign_benign
10014613062440434560_malware_ddos.pcap,malware_ddos
10014619379387858428_benign_benign.pcap,benign_benign
10014654645935483489_benign_benign.pcap,benign_benign
10014665753858524731_malware_port-scan.pcap,malware_port-scan
10014678913230372016_malware_port-scan.pcap,malware_port-scan
10014691414431785889_benign_benign.pcap,benign_benign
10014691710838658208_malware_port-scan.pcap,malware_port-scan
1001470103589485948_benign_benign.pcap,benign_benign
10014701184267003429_benign_benign.pcap,benign_benign
10014702471367448082_malware_infiltration.pcap,malware_infiltration
10014725130005796365_benign_benign.pcap,benign_benign
10014729169194384174_malware_port-scan.pcap,malware_port-scan
10014736340873314465_benign_benign.pcap,benign_benign
10014757437167505959_malware_port-scan.pcap,malware_port-scan
10014788816718182523_malware_ftp-patator.pcap,malware_ftp-patator
10014805646214287196_benign_benign.pcap,benign_benign
10014809120899053273_malware_dos.pcap,malware_dos
10014811525646591077_benign_benign.pcap,benign_benign
10014825964417131158_malware_infiltration.pcap,malware_infiltration
10014884028166914753_benign_benign.pcap,benign_benign
10014914212604435787_benign_benign.pcap,benign_benign
10014921127587298634_malware_infiltration.pcap,malware_infiltration
10014945643631396651_malware_ddos.pcap,malware_ddos
1001496082222995219_malware_dos.pcap,malware_dos
10015001484083068478_malware_port-scan.pcap,malware_port-scan
10015013573775052687_malware_port-scan.pcap,malware_port-scan
10015037847128244018_benign_benign.pcap,benign_benign
1001508967366015641_benign_benign.pcap,benign_benign
10015096382839308437_malware_infiltration.pcap,malware_infiltration
10015108047090422603_malware_infiltration.pcap,malware_infiltration
10015158624069883048_malware_port-scan.pcap,malware_port-scan
1001515997577479351_malware_infiltration.pcap,malware_infiltration
10015171039109477863_benign_benign.pcap,benign_benign
10015213491200920043_malware_infiltration.pcap,malware_infiltration
10015258999357478196_benign_benign.pcap,benign_benign
10015288886505632703_malware_port-scan.pcap,malware_port-scan
10015299019632248091_benign_benign.pcap,benign_benign
10015375891376779104_benign_benign.pcap,benign_benign
10015391563269199736_benign_benign.pcap,benign_benign
10015440861796945945_malware_infiltration.pcap,malware_infiltration
10015553026505376775_malware_infiltration.pcap,malware_infiltration
10015567988503135888_malware_infiltration.pcap,malware_infiltration
1001556820168728670_benign_benign.pcap,benign_benign
10015577747760523586_malware_infiltration.pcap,malware_infiltration
10015602180676550477_malware_ddos.pcap,malware_ddos
10015620876059782593_benign_benign.pcap,benign_benign
10015632239509784260_malware_ddos.pcap,malware_ddos
10015641904483589705_benign_benign.pcap,benign_benign
10015643428610666894_benign_benign.pcap,benign_benign
10015691146149783763_malware_port-scan.pcap,malware_port-scan
10015692015830729513_malware_port-scan.pcap,malware_port-scan
10015760630424250124_benign_benign.pcap,benign_benign
10015785735824723135_malware_ddos.pcap,malware_ddos
10015813765395533159_benign_benign.pcap,benign_benign
1001583833400028269_malware_port-scan.pcap,malware_port-scan
10015839901273875134_malware_infiltration.pcap,malware_infiltration
10015849547392301990_benign_benign.pcap,benign_benign
10015872661969348438_malware_port-scan.pcap,malware_port-scan
10015879521597213371_malware_port-scan.pcap,malware_port-scan
10015903057335334005_benign_benign.pcap,benign_benign
10015953771348776551_benign_benign.pcap,benign_benign
10016017055902257496_malware_port-scan.pcap,malware_port-scan
10016050574597976432_malware_port-scan.pcap,malware_port-scan
10016055165254725006_malware_port-scan.pcap,malware_port-scan
10016077314796202031_benign_benign.pcap,benign_benign
10016092432690673261_benign_benign.pcap,benign_benign
1001610431033533806_benign_benign.pcap,benign_benign
10016214310348612604_malware_port-scan.pcap,malware_port-scan
10016222838062894168_benign_benign.pcap,benign_benign
10016230353796749226_malware_port-scan.pcap,malware_port-scan
